DATE,SHARE CODE,ISSUER NAME,BANK,GOVERNMENT,PRIVATE EQUITY,TRUSTEE BANK,VENTURE CAPITAL,PRIVATE BANK,EXCHANGE TRADED FUNDS,INVESTMENT MANAGER,INVESTMENT ADVISORS,BROKERAGE FIRMS,HEDGE FUND,SOVEREIGN WEALTH FUND,CAPITAL MARKET SUPPORTING INSTITUTIONS AND PROFESSIONS,COMMANDITAIRE VENNOOTSCHAP (CV) OR LIMITED PARTNERSHIP,FIRM,INVESTMENT FUND SELLING AGENT,PEER TO PEER LENDING,PERMANENT ESTABLISHMENT,SOLE PROPRIETORSHIP,CORPORATE,ASSOCIATION/SOCIAL ORGANIZATIONS,STATE OWNED ENTERPRISES,CENTRAL BANK,STATE OWNED COMPANY,DIOCESE,CONFERENCE,CONGREGATION,COOPERATIVES,INTERNATIONAL ORGANIZATION,POLITICAL PARTIES,PARTNERSHIP,EDUCATIONAL INSTITUTION,MUTUAL FUNDS (MF),SECURITIES COMPANY (SC),PENSION FUNDS (PF),FINANCIAL INSTITUTIONAL (IB),INSURANCE (IS),FOUNDATION (FD),INDIVIDUAL (ID),TOTAL SCRIPLESS
31-Mar-2026,NIKL,PELAT TIMAH NUSANTARA Tbk,300,0,0,0,0,0,35072000,0,2638600,0,0,0,100,0,2400,0,0,0,0,1393725688,30000,260943400,0,0,0,0,0,0,0,0,0,0,94610836,100776,0,0,2030000,0,227099750,2016253850
31-Mar-2026,NINE,TECHNO9 INDONESIA Tbk,1010000,0,0,0,0,0,0,0,788470831,0,0,0,100,0,0,0,0,0,0,2834334,0,0,0,0,0,0,0,1000000,0,0,0,0,0,204000,0,0,0,200,1363480535,2157000000
31-Mar-2026,NIRO,CITY RETAIL DEVELOPMENTS Tbk,1758580,7747200,0,0,0,15500000,0,127300000,1867700,68,0,2031800,100,0,0,0,0,0,0,17067642700,0,0,0,0,0,0,0,0,0,0,0,0,2421783900,64892912,0,0,2235661400,0,252685444,22198871804
31-Mar-2026,NISP,BANK OCBC NISP Tbk,52980769,3063400,1210200,2436100,0,6060000,20077600,1500000,19538889336,713,0,584800,5458082,39700,176318200,0,0,0,2000,990676801,0,0,395100,0,0,0,0,0,0,0,14779000,0,462103097,45107381,21746665,1743974,32555600,0,1327964269,22705692787
31-Mar-2026,NOBU,BANK NATIONALNOBU Tbk,12372336,0,100,0,1560467012,21532844,0,0,16386800,41,0,0,100,0,0,0,0,0,0,1892862221,0,0,0,0,0,0,0,0,0,0,0,0,200000,544094420,0,0,2991377559,15,364366012,7403659460
31-Mar-2026,NPGF,NUSA PALAPA GEMILANG Tbk,196900,0,0,0,0,0,0,0,15604024,0,0,0,100,0,6913100,0,0,0,0,2593697116,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,623824400,3240235840
31-Mar-2026,NRCA,NUSA RAYA CIPTA Tbk,25604400,0,0,0,0,2175000,0,350000,19077800,20,0,0,11900,1712500,0,0,0,0,0,1823868568,0,0,0,0,0,0,0,0,0,0,0,0,1846500,7850380,711200,0,0,98500,598281576,2481588344
31-Mar-2026,NSSS,NUSANTARA SAWIT SEJAHTERA Tbk,22490200,1503900,0,0,0,0,0,0,9599100,0,0,1115500,100,0,46200,0,30000,0,0,15228931150,0,0,485000,0,0,2500,0,0,0,0,605129511,0,97898300,1140136150,7031900,921100,75480000,0,6610520534,23801568645
31-Mar-2026,NTBK,NUSATAMA BERKAH Tbk,1661500,0,0,0,0,0,0,0,15840000,1400000000,0,0,100,0,0,0,0,0,0,4068500,100,0,0,0,0,0,0,0,0,0,0,0,0,203050,0,0,0,0,1278291627,2700064877
31-Mar-2026,NUSA,SINERGI MEGAH INTERNUSA Tbk,202847607,2927061900,56903850,0,0,0,0,112278466,4718200,0,0,0,2500,94893,0,0,0,0,0,274310543,0,328112490,0,0,0,0,0,0,0,0,0,0,767099603,450193749,4967234,0,13701012,210,2168107891,7310400148
31-Mar-2026,NZIA,NUSANTARA ALMAZIA Tbk,2240500,0,0,0,1000,0,0,0,579600,0,0,0,100,865,0,0,0,0,0,283526957,0,0,0,0,0,0,0,0,0,0,0,0,1475650,8311,112500,0,19791,2433,173572998,461540705
31-Mar-2026,OASA,MAHARAKSA BIRU ENERGI Tbk,27011200,0,332804000,0,0,70506397,0,0,48731800,0,0,0,100,217900,30333645,0,0,0,0,1212144066,0,0,0,0,0,0,0,0,0,0,64060000,0,0,382710030,0,0,0,0,4178700862,6347220000
31-Mar-2026,OBAT,BRIGIT BIOFARMAKA TEKNOLOGI Tbk,0,0,0,0,0,0,0,0,711100,0,0,0,0,100,0,0,0,0,0,22205900,2800,0,0,0,0,0,0,0,0,0,0,0,0,1898200,0,0,0,0,225558475,250376575
31-Mar-2026,OBMD,OBM DRILCHEM Tbk,0,0,0,0,0,0,0,0,1728000,0,0,0,100,1042000,0,0,0,0,0,15308900,0,0,0,0,0,0,0,500,0,0,0,0,0,16500,0,0,0,0,376296931,394392931
31-Mar-2026,OCAP,ONIX CAPITAL Tbk,0,10000,0,0,0,0,0,0,15940100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122948000,0,0,0,0,133825800,272723900
31-Mar-2026,OILS,INDO OIL PERKASA Tbk,596400,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,6743400,0,0,0,0,0,0,0,0,0,0,0,0,0,1296325,0,0,0,0,161282938,169919163
31-Mar-2026,OKAS,ANCORA INDONESIA RESOURCES Tbk,70534171,0,0,0,0,3400000,0,0,11070400,0,0,0,100,0,1696800,0,0,0,0,1202769649,0,0,0,0,0,0,0,0,0,0,0,0,0,2235610,0,0,0,0,474221047,1765927777
31-Mar-2026,OLIV,OSCAR MITRA SUKSES SEJAHTERA Tbk,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1359764812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540308402,1900073314
31-Mar-2026,OMED,JAYAMAS MEDICA INDUSTRI Tbk,5393400,0,0,0,0,1350000000,0,0,460073400,23,0,0,100,0,0,0,0,0,0,806021900,0,0,0,0,0,0,0,0,928258000,0,0,0,12121200,1381880,10469197,0,0,0,485130900,4058850000
31-Mar-2026,OMRE,INDONESIA PRIMA PROPERTY Tbk,10095,0,0,0,1295522972,16694000,0,0,37550000,0,0,0,100,0,0,0,0,0,0,1579354150,0,0,0,0,0,0,0,0,0,0,0,0,0,7100,0,0,0,0,5762286,2934900703
31-Mar-2026,OPMS,OPTIMA PRIMA METAL SINERGI Tbk,52200,0,0,0,600,0,0,0,398200,0,0,0,100,0,0,0,0,0,0,184092400,0,0,0,0,0,0,0,0,0,0,0,0,0,126100,0,0,0,0,215330400,400000000
31-Mar-2026,PACK,ABADI NUSANTARA HIJAU INVESTAMA Tbk,328771100,0,100,0,0,0,0,0,793100,68,0,0,78301600,180000,26000,0,0,0,0,7513877947,0,0,0,0,0,0,0,0,0,0,0,0,0,150446432,0,0,0,1080,7384967447,15457364874
31-Mar-2026,PADA,PERSONEL ALIH DAYA Tbk,10434400,0,156700,0,0,0,0,0,32561400,0,0,0,100,6903100,0,0,0,0,0,1757596000,0,0,0,0,0,0,0,197997800,0,0,0,0,0,1551200,0,0,0,372300,1142427000,3150000000
31-Mar-2026,PADI,MINNA PADI INVESTAMA SEKURITAS Tbk,23699700,20,13268334,0,7800,5000000,0,700,21604200,80,0,0,334100,7368092,0,0,0,0,21800,754775567,0,0,0,0,0,0,0,35,0,0,0,0,426353324,55825765,81,0,796564,27530020,9887405642,11223991824
31-Mar-2026,PALM,PROVIDENT INVESTASI BERSAMA Tbk,95742,0,0,0,1638600,500000,0,3335300,4254551,0,0,0,76100,389200,0,0,0,0,0,9471134731,0,0,0,0,0,0,0,0,0,0,0,0,0,510125,0,0,0,0,6250940109,15732874458
31-Mar-2026,PAMG,BIMA SAKTI PERTIWI Tbk,227500,0,0,0,0,0,0,0,12210900,0,0,0,100,0,0,0,0,0,0,50464600,0,600,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,2961496300,3025000000
31-Mar-2026,PANI,PANTAI INDAH KAPUK DUA Tbk,4089064,0,886953504,0,0,458341317,4791411,178490800,21410770,83,0,21783891,445841536,70500,267967,0,0,0,0,262650415,0,0,71500,1311525,0,0,0,9200,0,0,0,3500,27412742,38583883,630601,47048,19992172,47265,571817245,2944617939
31-Mar-2026,PANR,PANORAMA SENTRAWISATA Tbk,1747111,0,0,0,0,0,0,0,1748282,0,0,0,100,0,0,0,0,0,5000,927454432,0,0,0,0,0,0,0,0,0,0,0,0,5981300,1103303,0,0,0,0,449460472,1387500000
31-Mar-2026,PANS,PANIN SEKURITAS Tbk,51668000,0,216000000,51000,1100,32900,0,1372300,759400,0,0,0,100,0,600,0,0,0,2900,20650550,0,0,0,0,0,0,0,0,0,0,0,0,25534560,9912824,0,0,0,0,236413766,562400000
31-Mar-2026,PART,CIPTA PERDANA LANCAR Tbk,4366700,0,0,0,0,0,0,0,52389500,0,0,0,0,0,0,0,0,0,0,200807700,0,0,0,0,0,0,0,0,0,0,0,0,0,1363700,0,0,0,0,513079119,772006719
31-Mar-2026,PBID,PANCA BUDI IDAMAN Tbk,3017852,0,468400,0,0,0,0,549500,624900,0,0,0,405400,0,0,0,0,0,0,5605225048,0,0,0,0,0,0,0,548600,0,0,0,0,95600,2314400,928000,0,0,256400,1885565900,7500000000
31-Mar-2026,PBRX,PAN BROTHERS Tbk,38370508,0,0,0,0,760310555,0,0,512542801,90,0,0,17600,88381,0,0,0,0,0,11843409239,0,100000,0,15100,0,0,0,8,0,0,0,0,245674367,33729915,44400,0,103911,11333,8030878038,21465296246
31-Mar-2026,PBSA,PARAMITA BANGUN SARANA Tbk,26116900,0,0,0,0,133200900,0,0,798000,0,0,0,100,2200000,0,0,0,0,0,2572771500,0,0,0,0,0,0,0,0,0,0,0,0,990100,56452600,0,0,0,0,207469900,3000000000
31-Mar-2026,PCAR,PRIMA CAKRAWALA ABADI Tbk,932100,57,58333000,0,0,0,37191500,138900,0,0,0,0,100,0,0,0,0,0,0,98631601,0,305535018,0,0,0,0,0,0,0,0,0,0,220305974,3886114,9761099,0,0,64255,431886982,1166666700
31-Mar-2026,PDES,DESTINASI TIRTA NUSANTARA Tbk,0,0,0,0,0,0,0,0,22727700,0,0,0,100,0,0,0,0,0,0,625304400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66967800,715000000
31-Mar-2026,PDPP,PRIMADAYA PLASTISINDO Tbk,625675,0,193200,0,90,0,0,0,248400,0,0,0,122,0,0,0,0,0,0,76119178,0,0,0,0,0,0,0,0,0,0,0,0,0,7430,0,0,0,176,2984147167,3061341438
31-Mar-2026,PEGE,PANCA GLOBAL KAPITAL Tbk,1796600,0,1198224900,0,0,0,0,0,17551200,0,0,0,100,0,0,0,0,0,0,345929200,0,0,0,0,0,0,0,0,0,0,0,0,1079400,602700,0,0,0,0,1268232906,2833417006
31-Mar-2026,PEHA,PHAPROS Tbk,733700,0,0,0,0,252600,0,0,125000,0,0,0,100,0,0,0,0,0,0,3700,0,476901860,0,0,0,0,0,371100,0,0,0,0,0,288900,0,0,0,100,339495040,818172100
31-Mar-2026,PEVE,PENTA VALENT Tbk,1472200,0,0,0,0,0,0,0,150500,0,0,0,100,0,108850000,0,0,0,0,812839500,0,0,0,0,0,0,0,0,0,0,65100,0,26529800,16000100,0,0,0,0,87217700,1053125000
31-Mar-2026,PGAS,PERUSAHAAN GAS NEGARA (PERSERO) Tbk,163263488,191807003,130869181,239316287,624000,48652500,867604222,14286275,179649572,642808,114873100,114770008,25890215,16274200,10939428,112800,0,0,1200,505971412,0,198898400,68651941,12374500,0,0,45000,50100,28186400,0,51429430,53600,2179866057,568767518,1075636668,46184290,1666705348,133370323,1776570666,10432337940
31-Mar-2026,PGEO,PERTAMINA GEOTHERMAL ENERGY Tbk,15240866,0,1147600,7147699,0,28241500,229952201,420427,7085500,139,0,35970800,35844700,2046300,35000,0,0,0,124600,8388613100,0,21800000,0,83640900,0,0,0,313500,0,0,16500,0,298154960,85767036,32177494,46595500,202301982,8109900,1254925707,10785673911
31-Mar-2026,PGJO,BAHTERA BUMI RAYA Tbk,0,0,0,0,0,0,0,0,1103100,0,0,0,100,0,0,0,0,0,0,657152350,0,0,0,0,0,0,0,0,0,0,0,0,0,123040,0,0,0,0,137480505,795859095
31-Mar-2026,PGLI,PEMBANGUNAN GRAHA LESTARI INDAH Tbk,300,0,0,0,0,0,0,0,228500000,0,0,0,100,12837800,48000,0,0,0,158700,8217713,0,0,0,0,0,0,0,0,0,0,0,0,0,4714500,0,0,0,0,233522887,488000000
31-Mar-2026,PGUN,PRADIKSI GUNATAMA Tbk,0,0,0,0,0,0,0,0,47900,0,0,0,100,0,5000,0,0,0,0,1268852250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71657250,1340562500
31-Mar-2026,PICO,PELANGI INDAH CANINDO Tbk,700,0,182093745,0,0,0,0,0,94,0,0,0,100,0,0,0,0,0,0,211093164,0,0,0,0,0,0,0,6000,0,0,0,0,879500,5549000,0,0,0,0,162701197,562323500
31-Mar-2026,PIPA,MULTI MAKMUR LEMINDO Tbk,7679700,0,0,0,0,0,0,0,1750360300,0,0,0,0,0,0,0,0,0,0,6654500,0,0,0,0,0,0,0,0,0,0,0,0,0,9852450,0,0,0,0,1651550240,3426097190
31-Mar-2026,PJAA,PEMBANGUNAN JAYA ANCOL Tbk,7508200,0,0,0,0,7843500,0,2819100,396200,2104000,0,0,100,22532,0,0,0,0,0,6127786,0,100000,0,0,0,0,42300,59,0,0,0,0,5112585,5554489,0,0,0,175,122368974,160000000
31-Mar-2026,PJHB,PELAYARAN JAYA HIDUP BARU Tbk,2010000,0,0,0,0,0,0,0,1250700,0,0,0,0,1000,0,0,0,0,0,217300,0,0,0,0,0,0,0,0,0,0,0,0,0,252100,0,0,0,100,476268800,480000000
31-Mar-2026,PKPK,PARAGON KARYA PERKASA Tbk,886200,0,0,0,0,0,0,4862400,1437800,0,0,0,100,238800,960000,0,0,0,0,928509818,0,0,0,0,0,0,0,0,0,0,0,0,1500000,836700,0,0,0,0,260768182,1200000000
31-Mar-2026,PLAN,PLANET PROPERINDO JAYA Tbk,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1971200,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,200500,269519796,271709596
31-Mar-2026,PLAS,POLARIS INVESTAMA TBK,125223300,35062335,7127628,0,0,0,0,75199539,4325955,6824,0,0,140,0,0,0,0,0,0,79512441,0,1387894,0,0,0,0,0,0,0,0,6093000,0,139486169,18837171,0,50000000,50442321,0,203972383,796677100
31-Mar-2026,PLIN,PLAZA INDONESIA REALTY Tbk,0,0,0,0,200,1670200,0,7700,0,0,0,0,100,0,3443937100,0,0,0,0,12590100,0,0,0,0,0,0,0,0,0,0,0,0,341300,6751605,0,74900,35073700,0,29041095,3529488000
31-Mar-2026,PMJS,PUTRA MANDIRI JEMBAR Tbk,4175900,0,0,0,0,245800,0,0,234400,0,0,0,100100,0,0,0,0,0,0,5266654000,0,0,0,0,0,0,0,0,0,0,0,0,0,5400,0,0,286114000,0,351088400,5908618000
31-Mar-2026,PMMP,PANCA MITRA MULTIPERDANA Tbk,2632900,0,0,0,0,0,0,0,200,0,0,0,100,150064,580000,0,0,0,0,1111256200,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,1473679636,2588300000
31-Mar-2026,PMUI,PRIMA MULTI USAHA INDONESIA Tbk,9000,0,0,0,0,0,0,0,5236500,0,0,0,0,0,0,0,0,0,0,151399900,0,0,0,0,0,0,0,0,0,0,0,0,0,74392500,0,0,0,100,928962000,1160000000
31-Mar-2026,PNBN,BANK PAN INDONESIA Tbk,158773098,4276600,123508000,1372707,3200,19135700,28241569,9097091,4200,1404,0,716800,9154345,1460000,2600,0,0,0,0,10413215292,0,0,351000,424596,900000,0,500000,74,0,0,76665581,0,459708486,249934142,162602278,1029850,106944409,363148,1354727074,13183113244
31-Mar-2026,PNBS,BANK PANIN DUBAI SYARIAH Tbk,12772322652,0,100,0,0,38355000,0,26,21496300,0,0,0,286200,250000,1228800,0,0,0,0,48281300,200,200,0,0,0,0,0,216500,0,0,0,0,74,35881797,4515200,0,31091100,501485,2751869923,15706296857
31-Mar-2026,PNGO,PINAGO UTAMA Tbk,300,0,0,0,0,0,0,0,18200,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781231400,781250000
31-Mar-2026,PNIN,PANINVEST Tbk,10722180,3843411,122856016,509618,0,24342500,2532600,30087200,1271100,276222,0,0,7484900,130000,217500,0,0,0,0,96128240,0,0,505553,0,0,0,0,0,0,0,123298244,0,25861868,58415798,252309174,135400,0,18036860,934922228,1713886612
31-Mar-2026,PNLF,PANIN FINANCIAL Tbk,118106351,19051000,18815700,4342300,0,33354000,56232179,1078300,13225624,88266,9566500,421310600,23143431,3233800,6409800,0,0,0,80000,5297709650,0,0,0,29693100,0,0,0,20000,0,0,1091500,0,1564049698,675681641,172832724,4215100,375143900,12270264,6357077385,15217822813
31-Mar-2026,PNSE,PUDJIADI AND SONS Tbk,89990,0,199707551,0,0,0,0,1013520,10400,0,0,0,100,0,0,0,0,0,0,446100849,0,0,0,0,0,0,0,0,0,0,0,0,0,4356109,0,0,0,0,143466981,794745500
31-Mar-2026,POLA,POOL ADVISTA FINANCE Tbk,861900,0,0,0,0,0,18643000,0,0,0,0,0,100,0,0,0,0,0,0,2625386834,0,257113382,0,0,0,0,0,3324500,0,0,0,0,113824723,103,59,0,0,97049,331823949,3351075599
31-Mar-2026,POLI,POLLUX HOTELS GROUP Tbk,0,0,0,0,0,78699100,0,0,44700,0,0,0,100,0,0,0,0,0,0,781412000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149370500,2009526400
31-Mar-2026,POLL,POLLUX PROPERTIES INDONESIA Tbk,73230,0,0,0,0,868460900,44400,530000,0,101,0,0,1200,0,0,0,0,0,0,7316170600,0,0,0,0,0,0,0,0,0,0,0,0,0,3410769,0,0,0,0,59132400,8247823600
31-Mar-2026,POLU,GOLDEN FLOWER Tbk,200,0,0,0,0,0,0,0,1000,0,0,0,100,0,0,0,0,0,0,748647100,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,1305300,749960000
31-Mar-2026,POLY,ASIA PACIFIC FIBERS Tbk,9094502,0,70065224,0,0,12030784,0,0,21750,290,0,0,708600,0,0,0,0,0,10000,1498550987,0,100,0,0,0,0,0,143000,0,0,50000,0,0,3050181,23010200,6003000,18,100000,621269041,2244107677
31-Mar-2026,POOL,POOL ADVISTA INDONESIA Tbk,553000,625918824,0,5252900,0,0,61548700,6578546,3467300,0,0,159000,3200,256100,0,0,0,0,0,189873640,0,175227234,0,0,0,0,0,12650200,28500,0,0,0,135219218,83705921,17073769,0,114646509,1035284,885870875,2319068720
31-Mar-2026,PORT,NUSANTARA PELABUHAN HANDAL Tbk,2200,0,0,140134300,0,2150000,0,32200,62300,0,0,0,100,529000,2381530785,0,0,0,0,140857700,0,0,0,0,0,0,0,0,0,0,0,0,0,140275000,0,0,0,0,8368400,2813941985
